temps (s);temps (ms);temps;ACTU;MILIEU;LASER
128.056;128056;129371;11.62;15.63;16.95
128.059;128059;129374;11.53;15.63;16.95
128.062;128062;129377;11.53;15.63;16.95
128.066;128066;129381;11.62;15.63;16.95
128.069;128069;129384;11.62;15.63;16.95
128.072;128072;129387;11.62;15.63;16.95
128.075;128075;129390;11.53;15.63;16.95
128.079;128079;129394;11.62;15.63;16.95
128.082;128082;129397;11.62;15.63;16.95
128.085;128085;129400;11.62;15.63;16.95
128.089;128089;129404;11.62;15.63;16.86
128.093;128093;129408;11.62;15.63;16.95
128.096;128096;129411;11.62;15.63;16.95
128.1;128100;129415;11.62;15.63;16.95
128.103;128103;129418;11.62;15.63;16.95
128.106;128106;129421;11.53;15.63;16.95
128.109;128109;129424;11.62;15.63;16.95
128.113;128113;129428;11.53;15.63;16.95
128.116;128116;129431;11.53;15.54;16.95
128.119;128119;129434;11.62;15.63;16.95
128.123;128123;129438;11.53;15.63;16.95
128.126;128126;129441;11.62;15.63;16.95
128.129;128129;129444;11.53;15.63;16.95
128.132;128132;129447;11.62;15.63;16.95
128.137;128137;129452;11.62;15.63;16.95
128.14;128140;129455;11.62;15.63;16.95
128.143;128143;129458;11.62;15.63;16.95
128.147;128147;129462;11.53;15.63;16.86
128.15;128150;129465;11.53;15.63;16.86
128.153;128153;129468;11.62;15.63;16.95
128.157;128157;129472;11.53;15.63;16.95
128.16;128160;129475;11.62;15.63;16.95
128.163;128163;129478;11.62;15.63;16.95
128.166;128166;129481;11.62;15.63;16.95
128.17;128170;129485;11.62;15.63;16.95
128.173;128173;129488;11.62;15.63;16.95
128.176;128176;129491;11.53;15.63;16.95
128.181;128181;129496;11.53;15.63;16.95
128.184;128184;129499;11.53;15.63;16.95
128.187;128187;129502;11.62;15.63;16.95
128.191;128191;129506;11.62;15.63;16.86
128.194;128194;129509;11.62;15.63;16.95
128.197;128197;129512;11.62;15.63;16.95
128.2;128200;129515;11.53;15.63;16.95
128.204;128204;129519;11.62;15.63;16.95
128.207;128207;129522;11.62;15.63;16.95
128.21;128210;129525;11.53;15.63;16.95
128.214;128214;129529;11.62;15.63;16.86
128.217;128217;129532;11.53;15.63;16.95
128.221;128221;129536;11.53;15.63;16.95
128.225;128225;129540;11.62;15.63;16.95
128.228;128228;129543;11.62;15.63;16.95
128.231;128231;129546;11.62;15.63;16.95
128.234;128234;129549;11.62;15.63;16.95
128.238;128238;129553;11.53;15.63;16.95
128.241;128241;129556;11.53;15.63;16.95
128.244;128244;129559;11.53;15.63;16.95
128.248;128248;129563;11.53;15.63;16.95
128.251;128251;129566;11.53;15.63;16.95
128.254;128254;129569;11.53;15.63;16.95
128.257;128257;129572;11.53;15.63;16.95
128.261;128261;129576;11.53;15.63;16.95
128.265;128265;129580;11.53;15.63;16.95
128.269;128269;129584;11.62;15.63;16.86
128.272;128272;129587;11.62;15.63;16.95
128.275;128275;129590;11.62;15.63;16.95
128.278;128278;129593;11.62;15.63;16.95
128.282;128282;129597;11.53;15.63;16.95
128.285;128285;129600;11.62;15.63;16.95
128.288;128288;129603;11.62;15.63;16.95
128.292;128292;129607;11.53;15.63;16.86
128.295;128295;129610;11.53;15.63;16.95
128.298;128298;129613;11.53;15.63;16.95
128.301;128301;129616;11.62;15.63;16.95
128.305;128305;129620;11.62;15.63;16.95
128.309;128309;129624;11.62;15.63;16.95
128.312;128312;129627;11.53;15.63;16.95
128.316;128316;129631;11.53;15.63;16.95
128.319;128319;129634;11.53;15.63;16.95
128.322;128322;129637;11.53;15.63;16.95
128.325;128325;129640;11.53;15.63;16.95
128.329;128329;129644;11.62;15.63;16.95
128.332;128332;129647;11.62;15.63;16.95
128.335;128335;129650;11.53;15.63;16.95
128.339;128339;129654;11.62;15.63;16.95
128.342;128342;129657;11.53;15.63;16.95
128.345;128345;129660;11.62;15.63;16.95
128.35;128350;129665;11.53;15.63;16.95
128.353;128353;129668;11.53;15.63;16.95
128.356;128356;129671;11.53;15.63;16.95
128.36;128360;129675;11.53;15.63;16.95
128.363;128363;129678;11.62;15.63;16.95
128.366;128366;129681;11.53;15.63;16.95
128.369;128369;129684;11.53;15.63;16.95
128.373;128373;129688;11.62;15.63;16.95
128.376;128376;129691;11.53;15.63;16.95
128.379;128379;129694;11.53;15.63;16.86
128.383;128383;129698;11.62;15.63;16.86
128.386;128386;129701;11.53;15.63;16.95
128.389;128389;129704;11.62;15.63;16.95
128.393;128393;129708;11.53;15.63;16.95
128.397;128397;129712;11.62;15.63;16.86
128.4;128400;129715;11.62;15.63;16.86
128.403;128403;129718;11.53;15.63;16.95
128.407;128407;129722;11.53;15.63;16.86
128.41;128410;129725;11.62;15.63;16.95
128.413;128413;129728;11.53;15.63;16.86
128.417;128417;129732;11.53;15.63;16.95
128.42;128420;129735;11.53;15.63;16.95
128.423;128423;129738;11.53;15.63;16.86
128.426;128426;129741;11.53;15.63;16.86
128.43;128430;129745;11.53;15.63;16.95
128.433;128433;129748;11.53;15.63;16.86
128.437;128437;129752;11.53;15.63;16.95
128.441;128441;129756;11.53;15.63;16.95
128.444;128444;129759;11.53;15.63;16.95
128.447;128447;129762;11.53;15.63;16.95
128.451;128451;129766;11.53;15.63;16.95
128.454;128454;129769;11.53;15.63;16.95
128.457;128457;129772;11.53;15.63;16.95
128.46;128460;129775;11.53;15.63;16.95
128.464;128464;129779;11.53;15.63;16.95
128.467;128467;129782;11.62;15.63;16.95
128.47;128470;129785;11.53;15.63;16.95
128.474;128474;129789;11.53;15.63;16.86
128.478;128478;129793;11.53;15.54;16.86
128.481;128481;129796;11.53;15.63;16.95
128.485;128485;129800;11.53;15.63;16.95
128.488;128488;129803;11.53;15.63;16.95
128.491;128491;129806;11.53;15.63;16.86
128.494;128494;129809;11.62;15.63;16.95
128.498;128498;129813;11.62;15.63;16.95
128.501;128501;129816;11.53;15.63;16.86
128.504;128504;129819;11.53;15.63;16.86
128.508;128508;129823;11.53;15.63;16.95
128.511;128511;129826;11.53;15.63;16.95
128.514;128514;129829;11.53;15.63;16.95
128.517;128517;129832;11.53;15.63;16.95
128.522;128522;129837;11.62;15.54;16.86
128.525;128525;129840;11.53;15.63;16.95
128.528;128528;129843;11.53;15.63;16.95
128.532;128532;129847;11.53;15.63;16.95
128.535;128535;129850;11.53;15.63;16.95
128.538;128538;129853;11.53;15.63;16.95
128.542;128542;129857;11.53;15.63;16.95
128.545;128545;129860;11.53;15.63;16.95
128.548;128548;129863;11.53;15.63;16.95
128.551;128551;129866;11.53;15.63;16.95
128.555;128555;129870;11.53;15.63;16.95
128.558;128558;129873;11.53;15.63;16.95
128.561;128561;129876;11.53;15.63;16.95
128.566;128566;129881;11.62;15.63;16.86
128.569;128569;129884;11.62;15.63;16.86
128.572;128572;129887;11.53;15.63;16.95
128.576;128576;129891;11.53;15.63;16.86
128.579;128579;129894;11.53;15.63;16.86
128.582;128582;129897;11.53;15.63;16.95
128.585;128585;129900;11.53;15.54;16.86
128.589;128589;129904;11.53;15.63;16.95
128.592;128592;129907;11.53;15.63;16.95
128.595;128595;129910;11.53;15.63;16.95
128.599;128599;129914;11.53;15.63;16.86
128.602;128602;129917;11.53;15.63;16.95
128.606;128606;129921;11.53;15.63;16.86
128.61;128610;129925;11.53;15.63;16.86
128.613;128613;129928;11.53;15.63;16.95
128.616;128616;129931;11.53;15.63;16.95
128.619;128619;129934;11.53;15.63;16.86
128.623;128623;129938;11.53;15.63;16.95
128.626;128626;129941;11.53;15.63;16.86
128.629;128629;129944;11.53;15.63;16.86
128.633;128633;129948;11.53;15.63;16.86
128.636;128636;129951;11.53;15.63;16.86
128.639;128639;129954;11.53;15.54;16.86
128.642;128642;129957;11.53;15.63;16.86
128.646;128646;129961;11.53;15.63;16.95
128.65;128650;129965;11.53;15.63;16.95
128.653;128653;129968;11.53;15.63;16.86
128.657;128657;129972;11.53;15.63;16.86
128.66;128660;129975;11.53;15.54;16.86
128.663;128663;129978;11.53;15.63;16.86
128.667;128667;129982;11.53;15.63;16.86
128.67;128670;129985;11.53;15.54;16.86
128.673;128673;129988;11.53;15.63;16.86
128.676;128676;129991;11.62;15.63;16.95
128.68;128680;129995;11.53;15.63;16.86
128.683;128683;129998;11.53;15.63;16.86
128.686;128686;130001;11.53;15.63;16.86
128.691;128691;130006;11.62;15.63;16.86
128.694;128694;130009;11.53;15.63;16.95
128.697;128697;130012;11.53;15.63;16.86
128.701;128701;130016;11.53;15.54;16.95
128.704;128704;130019;11.53;15.63;16.95
128.707;128707;130022;11.53;15.63;16.86
128.71;128710;130025;11.53;15.63;16.95
128.714;128714;130029;11.53;15.54;16.95
128.717;128717;130032;11.53;15.63;16.95
128.72;128720;130035;11.53;15.63;16.86
128.724;128724;130039;11.53;15.63;16.86
128.727;128727;130042;11.53;15.63;16.95
128.73;128730;130045;11.53;15.63;16.95
128.735;128735;130050;11.53;15.63;16.95
128.738;128738;130053;11.53;15.63;16.86
128.741;128741;130056;11.53;15.63;16.86
128.744;128744;130059;11.53;15.63;16.86
128.748;128748;130063;11.53;15.54;16.95
128.751;128751;130066;11.53;15.63;16.86
128.754;128754;130069;11.53;15.63;16.86
128.758;128758;130073;11.53;15.63;16.95
128.761;128761;130076;11.53;15.63;16.95
128.764;128764;130079;11.53;15.63;16.86
128.768;128768;130083;11.53;15.54;16.86
128.771;128771;130086;11.53;15.63;16.86
128.774;128774;130089;11.53;15.63;16.86
128.778;128778;130093;11.53;15.63;16.86
128.782;128782;130097;11.53;15.63;16.86
128.785;128785;130100;11.53;15.63;16.95
128.788;128788;130103;11.53;15.63;16.86
128.792;128792;130107;11.53;15.63;16.86
128.795;128795;130110;11.53;15.63;16.95
128.798;128798;130113;11.53;15.63;16.86
128.802;128802;130117;11.53;15.63;16.95
128.805;128805;130120;11.53;15.63;16.86
128.808;128808;130123;11.53;15.63;16.86
128.811;128811;130126;11.53;15.63;16.86
128.815;128815;130130;11.53;15.63;16.86
128.819;128819;130134;11.53;15.63;16.86
128.822;128822;130137;11.53;15.54;16.86
128.826;128826;130141;11.53;15.63;16.95
128.829;128829;130144;11.53;15.63;16.95
128.832;128832;130147;11.53;15.63;16.95
128.836;128836;130151;11.53;15.63;16.86
128.839;128839;130154;11.53;15.54;16.86
128.842;128842;130157;11.53;15.63;16.86
128.845;128845;130160;11.53;15.54;16.86
128.849;128849;130164;11.53;15.63;16.86
128.852;128852;130167;11.53;15.63;16.86
128.855;128855;130170;11.53;15.63;16.86
128.859;128859;130174;11.53;15.54;16.86
128.863;128863;130178;11.53;15.54;16.86
128.866;128866;130181;11.53;15.54;16.86
128.869;128869;130184;11.53;15.63;16.86
128.873;128873;130188;11.53;15.63;16.86
128.876;128876;130191;11.53;15.63;16.86
128.879;128879;130194;11.53;15.63;16.86
128.883;128883;130198;11.53;15.63;16.86
128.886;128886;130201;11.53;15.63;16.86
128.889;128889;130204;11.53;15.63;16.86
128.893;128893;130208;11.53;15.54;16.86
128.896;128896;130211;11.53;15.63;16.86
128.899;128899;130214;11.53;15.63;16.86
128.902;128902;130217;11.53;15.63;16.95
128.907;128907;130222;11.53;15.63;16.86
128.91;128910;130225;11.53;15.63;16.86
128.913;128913;130228;11.53;15.63;16.86
128.917;128917;130232;11.53;15.54;16.95
128.92;128920;130235;11.53;15.63;16.95
128.923;128923;130238;11.53;15.63;16.86
128.927;128927;130242;11.53;15.63;16.86
128.93;128930;130245;11.53;15.54;16.86
128.933;128933;130248;11.53;15.54;16.95
128.936;128936;130251;11.53;15.63;16.95
128.94;128940;130255;11.53;15.63;16.86
128.943;128943;130258;11.53;15.54;16.86
128.947;128947;130262;11.53;15.63;16.86
128.951;128951;130266;11.53;15.63;16.95
128.954;128954;130269;11.53;15.54;16.95
128.957;128957;130272;11.53;15.63;16.86
128.961;128961;130276;11.53;15.54;16.86
128.964;128964;130279;11.53;15.63;16.95
128.967;128967;130282;11.53;15.63;16.95
128.97;128970;130285;11.53;15.54;16.86
128.974;128974;130289;11.53;15.63;16.86
128.977;128977;130292;11.53;15.63;16.86
128.98;128980;130295;11.53;15.63;16.86
128.984;128984;130299;11.53;15.63;16.86
128.987;128987;130302;11.53;15.63;16.86
128.991;128991;130306;11.53;15.63;16.86
128.995;128995;130310;11.53;15.63;16.86
128.998;128998;130313;11.53;15.63;16.86
129.001;129001;130316;11.53;15.63;16.86
129.004;129004;130319;11.53;15.54;16.95
129.008;129008;130323;11.53;15.63;16.86
129.011;129011;130326;11.53;15.63;16.86
129.014;129014;130329;11.53;15.63;16.86
129.018;129018;130333;11.53;15.63;16.86
129.021;129021;130336;11.53;15.63;16.95
129.024;129024;130339;11.53;15.63;16.86
129.027;129027;130342;11.53;15.63;16.86
129.032;129032;130347;11.53;15.63;16.86
129.035;129035;130350;11.53;15.54;16.86
129.038;129038;130353;11.53;15.63;16.86
129.042;129042;130357;11.53;15.63;16.86
129.045;129045;130360;11.53;15.63;16.95
129.048;129048;130363;11.53;15.63;16.95
129.052;129052;130367;11.53;15.63;16.86
129.055;129055;130370;11.53;15.63;16.86
129.058;129058;130373;11.44;15.63;16.86
129.061;129061;130376;11.53;15.54;16.86
129.065;129065;130380;11.53;15.54;16.86
129.068;129068;130383;11.53;15.54;16.86
129.071;129071;130386;11.53;15.63;16.86
129.076;129076;130391;11.53;15.63;16.86
129.079;129079;130394;11.53;15.63;16.86
129.082;129082;130397;11.53;15.63;16.86
129.086;129086;130401;11.53;15.54;16.86
129.089;129089;130404;11.53;15.63;16.86
129.092;129092;130407;11.53;15.54;16.86
129.095;129095;130410;11.53;15.54;16.86
129.099;129099;130414;11.53;15.63;16.86
129.102;129102;130417;11.53;15.63;16.86
129.105;129105;130420;11.53;15.63;16.86
129.109;129109;130424;11.53;15.63;16.86
129.112;129112;130427;11.53;15.63;16.86
129.115;129115;130430;11.53;15.63;16.86
129.119;129119;130434;11.53;15.63;16.86
129.123;129123;130438;11.53;15.54;16.86
129.126;129126;130441;11.53;15.54;16.86
129.129;129129;130444;11.53;15.54;16.86
129.133;129133;130448;11.53;15.63;16.86
129.136;129136;130451;11.53;15.63;16.86
129.139;129139;130454;11.53;15.54;16.86
129.143;129143;130458;11.53;15.54;16.86
129.146;129146;130461;11.53;15.54;16.95
129.149;129149;130464;11.53;15.54;16.86
129.152;129152;130467;11.53;15.63;16.86
129.156;129156;130471;11.53;15.54;16.86
129.16;129160;130475;11.53;15.54;16.86
129.163;129163;130478;11.53;15.63;16.86
129.167;129167;130482;11.53;15.63;16.86
129.17;129170;130485;11.53;15.63;16.86
129.173;129173;130488;11.44;15.63;16.86
129.177;129177;130492;11.53;15.54;16.86
129.18;129180;130495;11.53;15.54;16.86
129.183;129183;130498;11.53;15.54;16.86
129.186;129186;130501;11.53;15.63;16.86
129.19;129190;130505;11.53;15.54;16.86
129.193;129193;130508;11.53;15.63;16.86
129.196;129196;130511;11.53;15.54;16.86
129.2;129200;130515;11.53;15.63;16.86
129.204;129204;130519;11.53;15.63;16.86
129.207;129207;130522;11.53;15.54;16.86
129.211;129211;130526;11.53;15.63;16.86
129.214;129214;130529;11.53;15.54;16.86
129.217;129217;130532;11.53;15.54;16.86
129.22;129220;130535;11.53;15.54;16.86
129.224;129224;130539;11.53;15.54;16.86
129.227;129227;130542;11.53;15.63;16.86
129.23;129230;130545;11.53;15.54;16.86
129.234;129234;130549;11.53;15.63;16.86
129.237;129237;130552;11.53;15.63;16.86
129.24;129240;130555;11.53;15.54;16.86
129.243;129243;130558;11.53;15.54;16.86
129.248;129248;130563;11.53;15.63;16.86
129.251;129251;130566;11.53;15.54;16.86
129.254;129254;130569;11.53;15.63;16.86
129.258;129258;130573;11.53;15.63;16.86
129.261;129261;130576;11.53;15.54;16.86
129.264;129264;130579;11.53;15.54;16.86
129.267;129267;130582;11.53;15.63;16.86
129.271;129271;130586;11.53;15.63;16.86
129.274;129274;130589;11.53;15.54;16.86
129.277;129277;130592;11.53;15.63;16.86
129.281;129281;130596;11.53;15.54;16.86
129.284;129284;130599;11.53;15.54;16.86
129.288;129288;130603;11.53;15.63;16.86
129.292;129292;130607;11.53;15.54;16.86
129.295;129295;130610;11.53;15.54;16.86
129.298;129298;130613;11.53;15.54;16.86
129.301;129301;130616;11.53;15.63;16.86
129.305;129305;130620;11.53;15.63;16.86
129.308;129308;130623;11.53;15.54;16.86
129.311;129311;130626;11.53;15.54;16.86
129.315;129315;130630;11.53;15.63;16.86
129.318;129318;130633;11.53;15.54;16.86
129.321;129321;130636;11.53;15.54;16.86
129.324;129324;130639;11.53;15.63;16.86
129.328;129328;130643;11.53;15.54;16.86
129.332;129332;130647;11.53;15.63;16.86
129.335;129335;130650;11.53;15.63;16.86
129.339;129339;130654;11.53;15.54;16.86
129.342;129342;130657;11.53;15.54;16.86
129.345;129345;130660;11.53;15.54;16.86
129.349;129349;130664;11.53;15.54;16.86
129.352;129352;130667;11.53;15.54;16.86
129.355;129355;130670;11.53;15.54;16.86
129.358;129358;130673;11.53;15.54;16.86
129.362;129362;130677;11.53;15.54;16.86
129.365;129365;130680;11.53;15.54;16.86
129.368;129368;130683;11.53;15.54;16.95
129.373;129373;130688;11.53;15.54;16.86
129.376;129376;130691;11.53;15.54;16.95
129.379;129379;130694;11.53;15.54;16.86
129.383;129383;130698;11.53;15.54;16.86
129.386;129386;130701;11.53;15.54;16.86
129.389;129389;130704;11.53;15.54;16.86
129.392;129392;130707;11.53;15.54;16.86
129.396;129396;130711;11.53;15.54;16.86
129.399;129399;130714;11.53;15.54;16.86
129.402;129402;130717;11.53;15.54;16.86
129.406;129406;130721;11.53;15.54;16.86
129.409;129409;130724;11.53;15.63;16.86
129.412;129412;130727;11.53;15.54;16.86
129.416;129416;130731;11.53;15.54;16.86
129.42;129420;130735;11.53;15.54;16.86
129.423;129423;130738;11.53;15.63;16.86
129.426;129426;130741;11.53;15.54;16.86
129.43;129430;130745;11.53;15.54;16.86
129.433;129433;130748;11.53;15.54;16.86
129.436;129436;130751;11.53;15.54;16.86
129.44;129440;130755;11.53;15.54;16.86
129.443;129443;130758;11.53;15.54;16.86
129.446;129446;130761;11.53;15.63;16.86
129.449;129449;130764;11.53;15.63;16.86
129.453;129453;130768;11.53;15.54;16.86
129.456;129456;130771;11.53;15.54;16.86
129.46;129460;130775;11.53;15.54;16.86
129.464;129464;130779;11.53;15.54;16.86
129.467;129467;130782;11.53;15.54;16.86
129.47;129470;130785;11.53;15.54;16.86
129.474;129474;130789;11.44;15.63;16.86
129.477;129477;130792;11.53;15.63;16.86
129.48;129480;130795;11.53;15.54;16.86
129.483;129483;130798;11.53;15.54;16.86
129.487;129487;130802;11.53;15.63;16.86
129.49;129490;130805;11.53;15.54;16.86
129.493;129493;130808;11.53;15.54;16.86
129.496;129496;130811;11.53;15.54;16.86
129.501;129501;130816;11.53;15.54;16.86
129.504;129504;130819;11.53;15.54;16.86
129.507;129507;130822;11.53;15.54;16.86
129.511;129511;130826;11.53;15.54;16.86
129.514;129514;130829;11.53;15.54;16.86
129.517;129517;130832;11.53;15.54;16.86
129.521;129521;130836;11.53;15.54;16.86
129.524;129524;130839;11.53;15.54;16.86
129.527;129527;130842;11.53;15.54;16.86
129.53;129530;130845;11.53;15.54;16.86
129.534;129534;130849;11.53;15.54;16.86
129.537;129537;130852;11.53;15.54;16.86
129.54;129540;130855;11.53;15.63;16.86
129.545;129545;130860;11.53;15.54;16.86
129.548;129548;130863;11.53;15.54;16.86
129.551;129551;130866;11.53;15.54;16.86
129.555;129555;130870;11.53;15.54;16.86
129.558;129558;130873;11.53;15.54;16.86
129.561;129561;130876;11.53;15.54;16.86
129.564;129564;130879;11.53;15.54;16.86
129.568;129568;130883;11.53;15.54;16.86
129.571;129571;130886;11.53;15.54;16.86
129.574;129574;130889;11.53;15.54;16.86
129.578;129578;130893;11.53;15.54;16.86
129.581;129581;130896;11.53;15.54;16.86
129.584;129584;130899;11.53;15.54;16.86
129.588;129588;130903;11.53;15.54;16.86
129.592;129592;130907;11.53;15.54;16.86
129.595;129595;130910;11.53;15.54;16.86
129.598;129598;130913;11.53;15.54;16.86
129.602;129602;130917;11.53;15.54;16.86
129.605;129605;130920;11.53;15.54;16.86
129.608;129608;130923;11.53;15.54;16.86
129.612;129612;130927;11.53;15.54;16.86
129.615;129615;130930;11.53;15.54;16.86
129.618;129618;130933;11.53;15.54;16.86
129.621;129621;130936;11.53;15.54;16.86
129.625;129625;130940;11.53;15.54;16.86
129.629;129629;130944;11.53;15.54;16.86
129.632;129632;130947;11.53;15.54;16.86
129.636;129636;130951;11.53;15.54;16.86
129.639;129639;130954;11.53;15.54;16.86
129.642;129642;130957;11.53;15.54;16.86
129.645;129645;130960;11.53;15.54;16.86
129.649;129649;130964;11.53;15.54;16.86
129.652;129652;130967;11.53;15.54;16.86
129.655;129655;130970;11.53;15.54;16.86
129.659;129659;130974;11.53;15.54;16.86
129.662;129662;130977;11.53;15.54;16.86
129.665;129665;130980;11.53;15.54;16.86
129.668;129668;130983;11.53;15.54;16.86
129.673;129673;130988;11.44;15.54;16.86
129.676;129676;130991;11.53;15.54;16.86
129.679;129679;130994;11.53;15.54;16.86
129.683;129683;130998;11.53;15.54;16.86
129.686;129686;131001;11.53;15.54;16.86
129.689;129689;131004;11.53;15.54;16.86
129.693;129693;131008;11.53;15.54;16.86
129.696;129696;131011;11.53;15.54;16.86
129.699;129699;131014;11.53;15.54;16.86
129.702;129702;131017;11.53;15.54;16.86
129.706;129706;131021;11.53;15.54;16.86
129.709;129709;131024;11.53;15.54;16.86
129.712;129712;131027;11.53;15.54;16.86
129.717;129717;131032;11.53;15.54;16.86
129.72;129720;131035;11.53;15.54;16.86
129.723;129723;131038;11.53;15.54;16.86
129.727;129727;131042;11.53;15.54;16.86
129.73;129730;131045;11.53;15.54;16.86
129.733;129733;131048;11.53;15.54;16.86
129.736;129736;131051;11.53;15.54;16.86
129.74;129740;131055;11.53;15.54;16.86
129.743;129743;131058;11.53;15.54;16.86
129.746;129746;131061;11.53;15.54;16.86
129.75;129750;131065;11.53;15.54;16.86
129.753;129753;131068;11.53;15.54;16.86
129.757;129757;131072;11.53;15.54;16.86
129.76;129760;131075;11.53;15.54;16.86
129.764;129764;131079;11.53;15.54;16.86
129.767;129767;131082;11.53;15.54;16.86
129.77;129770;131085;11.53;15.54;16.86
129.774;129774;131089;11.53;15.54;16.86
129.777;129777;131092;11.53;15.54;16.86
129.78;129780;131095;11.53;15.54;16.86
129.784;129784;131099;11.53;15.54;16.86
129.787;129787;131102;11.53;15.54;16.86
129.79;129790;131105;11.53;15.54;16.86
129.793;129793;131108;11.53;15.54;16.86
129.797;129797;131112;11.53;15.54;16.86
129.801;129801;131116;11.53;15.54;16.86
129.804;129804;131119;11.53;15.54;16.86
129.808;129808;131123;11.53;15.54;16.86
129.811;129811;131126;11.53;15.54;16.86
129.814;129814;131129;11.53;15.54;16.86
129.817;129817;131132;11.53;15.54;16.86
129.821;129821;131136;11.53;15.54;16.86
129.824;129824;131139;11.53;15.54;16.86
129.827;129827;131142;11.53;15.54;16.86
129.831;129831;131146;11.53;15.54;16.86
129.834;129834;131149;11.53;15.54;16.86
129.837;129837;131152;11.53;15.54;16.86
129.84;129840;131155;11.53;15.54;16.86
129.845;129845;131160;11.53;15.54;16.86
129.848;129848;131163;11.53;15.54;16.86
129.851;129851;131166;11.53;15.54;16.86
129.855;129855;131170;11.53;15.54;16.86
129.858;129858;131173;11.53;15.54;16.86
129.861;129861;131176;11.53;15.54;16.86
129.865;129865;131180;11.53;15.54;16.86
129.868;129868;131183;11.53;15.54;16.86
129.871;129871;131186;11.53;15.54;16.86
129.874;129874;131189;11.53;15.54;16.86
129.878;129878;131193;11.53;15.54;16.86
129.881;129881;131196;11.53;15.54;16.86
129.885;129885;131200;11.53;15.54;16.86
129.889;129889;131204;11.53;15.54;16.86
129.892;129892;131207;11.53;15.54;16.86
129.895;129895;131210;11.53;15.54;16.86
129.899;129899;131214;11.53;15.54;16.86
129.902;129902;131217;11.53;15.54;16.86
129.905;129905;131220;11.53;15.54;16.86
129.908;129908;131223;11.53;15.54;16.86
129.912;129912;131227;11.53;15.54;16.86
129.915;129915;131230;11.53;15.54;16.86
129.918;129918;131233;11.53;15.54;16.86
129.922;129922;131237;11.53;15.54;16.86
129.925;129925;131240;11.53;15.54;16.86
129.929;129929;131244;11.53;15.54;16.86
129.933;129933;131248;11.53;15.54;16.86
129.936;129936;131251;11.53;15.54;16.86
129.939;129939;131254;11.53;15.54;16.86
129.942;129942;131257;11.53;15.54;16.86
129.946;129946;131261;11.53;15.54;16.86
129.949;129949;131264;11.53;15.54;16.86
129.952;129952;131267;11.44;15.54;16.86
129.956;129956;131271;11.53;15.54;16.86
129.959;129959;131274;11.53;15.54;16.86
129.962;129962;131277;11.53;15.54;16.86
129.965;129965;131280;11.53;15.54;16.86
129.969;129969;131284;11.53;15.54;16.86
129.973;129973;131288;11.53;15.54;16.86
129.976;129976;131291;11.53;15.54;16.86
129.98;129980;131295;11.53;15.54;16.86
129.983;129983;131298;11.53;15.54;16.86
129.986;129986;131301;11.53;15.54;16.86
129.989;129989;131304;11.44;15.54;16.86
129.993;129993;131308;11.53;15.54;16.86
129.996;129996;131311;11.53;15.54;16.86
129.999;129999;131314;11.53;15.54;16.86
130.003;130003;131318;11.53;15.54;16.86
130.006;130006;131321;11.53;15.54;16.86
130.009;130009;131324;11.53;15.54;16.86
130.013;130013;131328;11.53;15.54;16.86
130.017;130017;131332;11.53;15.54;16.86
130.02;130020;131335;11.53;15.54;16.86
130.023;130023;131338;11.53;15.54;16.86
130.027;130027;131342;11.53;15.54;16.86
130.03;130030;131345;11.53;15.54;16.86
130.033;130033;131348;11.53;15.54;16.86
130.037;130037;131352;11.53;15.54;16.86
130.04;130040;131355;11.44;15.54;16.86
130.043;130043;131358;11.53;15.54;16.86
130.046;130046;131361;11.53;15.54;16.86
130.05;130050;131365;11.53;15.54;16.86
130.053;130053;131368;11.53;15.54;16.86
130.057;130057;131372;11.53;15.54;16.86
130.061;130061;131376;11.53;15.54;16.86
130.064;130064;131379;11.53;15.54;16.86
130.067;130067;131382;11.53;15.54;16.86
130.071;130071;131386;11.53;15.54;16.86
130.074;130074;131389;11.53;15.54;16.86
130.077;130077;131392;11.53;15.54;16.86
130.08;130080;131395;11.53;15.54;16.86
130.084;130084;131399;11.53;15.54;16.86
130.087;130087;131402;11.53;15.54;16.86
130.09;130090;131405;11.44;15.54;16.86
130.094;130094;131409;11.53;15.54;16.86
130.097;130097;131412;11.53;15.54;16.86
130.101;130101;131416;11.53;15.54;16.77
130.104;130104;131419;11.53;15.54;16.77
130.108;130108;131423;11.53;15.54;16.86
130.111;130111;131426;11.53;15.54;16.86
130.114;130114;131429;11.53;15.54;16.86
130.118;130118;131433;11.53;15.54;16.86
130.121;130121;131436;11.53;15.54;16.86
130.124;130124;131439;11.53;15.54;16.86
130.127;130127;131442;11.53;15.54;16.86
130.131;130131;131446;11.53;15.54;16.86
130.134;130134;131449;11.44;15.54;16.86
130.137;130137;131452;11.44;15.54;16.86
130.142;130142;131457;11.53;15.54;16.86
130.145;130145;131460;11.53;15.54;16.86
130.148;130148;131463;11.53;15.54;16.86
130.152;130152;131467;11.53;15.54;16.86
130.155;130155;131470;11.53;15.54;16.86
130.158;130158;131473;11.53;15.54;16.77
130.161;130161;131476;11.53;15.54;16.86
130.165;130165;131480;11.53;15.54;16.86
130.168;130168;131483;11.53;15.54;16.86
130.171;130171;131486;11.53;15.54;16.86
130.175;130175;131490;11.53;15.54;16.86
130.178;130178;131493;11.53;15.54;16.86
130.181;130181;131496;11.53;15.54;16.86
130.185;130185;131500;11.53;15.54;16.86
130.189;130189;131504;11.53;15.54;16.86
130.192;130192;131507;11.53;15.54;16.86
130.195;130195;131510;11.53;15.54;16.86
